"id","url_id","company_id","region_id","name","locality","street_address","suite","city","county","state_code","zip","country","store_number","phone","orders_count","audits_count","latitude","longitude","active","created_at","updated_at"
"1651","_NA_","11","0","Dillon Stores","_NA_","517 E 30th Ave","_NA_","Hutchinson","_NA_","KS","67502","US","_NA_","_NA_","0","0","38.085800171","-97.92060089","1","2014-12-10 03:04:30","2016-07-20 00:01:29"
"1652","_NA_","11","0","Dillons Marketplace","_NA_","10222 W 21st St N","_NA_","Wichita","_NA_","KS","67205","US","_NA_","_NA_","0","0","37.723999023","-97.46109772","1","2014-12-10 03:04:31","2016-07-20 00:01:29"
"1653","_NA_","11","0","Dillons","_NA_","1605 S Range Ave","_NA_","Colby","_NA_","KS","67701","US","_NA_","_NA_","0","0","39.374198914","-101.0530014","1","2014-12-10 03:04:31","2016-07-20 00:01:29"
"1654","_NA_","11","0","Dillons","_NA_","4107 10th St","_NA_","Great Bend","_NA_","KS","67530","US","_NA_","_NA_","0","0","38.36000061","-98.79419708","1","2014-12-10 03:04:32","2016-07-20 00:01:29"
"1655","_NA_","11","0","Dillons Stores","_NA_","2012 S OH St","_NA_","Salina","_NA_","KS","67401","US","_NA_","_NA_","0","0","38.808300018","-97.59549713","1","2014-12-10 03:04:32","2016-07-20 00:01:29"
"1656","_NA_","11","0","Dillons","_NA_","800 Nw 25th St","_NA_","Topeka","_NA_","KS","66618","US","_NA_","_NA_","0","0","39.093601227","-95.67440033","1","2014-12-10 03:04:32","2016-07-20 00:01:29"
"1657","_NA_","11","0","Dillons","_NA_","3707 N Woodlawn Blvd","_NA_","Wichita","_NA_","KS","67220","US","_NA_","_NA_","0","0","37.750701904","-97.26409912","1","2014-12-10 03:04:33","2016-07-20 00:01:29"
"1658","_NA_","11","0","Dillons","_NA_","200 W Greenway St","_NA_","Derby","_NA_","KS","67037","US","_NA_","_NA_","0","0","37.557998657","-97.27220154","1","2014-12-10 03:04:33","2016-07-20 00:01:29"
"1659","_NA_","11","0","Dillons","_NA_","1400 Sw Huntoon St","_NA_","Topeka","_NA_","KS","66604","US","_NA_","_NA_","0","0","39.044799805","-95.69629669","1","2014-12-10 03:04:33","2016-07-20 00:01:29"
"1660","_NA_","11","0","Dillons","_NA_","1211 Buffalo Jones Ave","_NA_","Garden City","_NA_","KS","67846","US","_NA_","_NA_","0","0","37.976200104","-100.8850021","1","2014-12-10 03:04:34","2016-07-20 00:01:29"
"1661","_NA_","11","0","Dillons","_NA_","1902 Vine St","_NA_","Hays","_NA_","KS","67601","US","_NA_","_NA_","0","0","38.875999451","-99.31749725","1","2014-12-10 03:04:34","2016-07-20 00:01:29"
"1662","_NA_","11","0","Dillons","_NA_","1111 W 8th St","_NA_","Wellington","_NA_","KS","67152","US","_NA_","_NA_","0","0","37.267700195","-97.41139984","1","2014-12-10 03:04:35","2016-07-20 00:01:29"
"1663","_NA_","11","0","Dillons","_NA_","3211 S Seneca St","_NA_","Wichita","_NA_","KS","67217","US","_NA_","_NA_","0","0","37.636100769","-97.35399628","1","2014-12-10 03:04:36","2016-07-20 00:01:29"
"1664","_NA_","11","0","Dillons","_NA_","2244 N Rock Road Ct","_NA_","Wichita","_NA_","KS","67226","US","_NA_","_NA_","0","0","37.724300385","-97.24420166","1","2014-12-10 03:04:36","2016-07-20 00:01:29"
"1665","_NA_","11","0","Dillons","_NA_","2010 Se 29th St","_NA_","Topeka","_NA_","KS","66605","US","_NA_","_NA_","0","0","39.016399384","-95.65019989","1","2014-12-10 03:04:36","2016-07-20 00:01:29"
"1666","_NA_","11","0","Dillons","_NA_","3000 W 6th St","_NA_","Lawrence","_NA_","KS","66049","US","_NA_","_NA_","0","0","38.97259903","-95.27159882","1","2014-12-10 03:04:37","2016-07-20 00:01:29"
"1667","_NA_","11","0","Dillons","_NA_","1015 W 23rd St","_NA_","Lawrence","_NA_","KS","66046","US","_NA_","_NA_","0","0","38.942100525","-95.24839783","1","2014-12-10 03:04:37","2016-07-20 00:01:29"
"1668","_NA_","11","0","Dillons","_NA_","10515 W Central Ave","_NA_","Wichita","_NA_","KS","67212","US","_NA_","_NA_","0","0","37.692699432","-97.46450043","1","2014-12-10 03:04:37","2016-07-20 00:01:29"
"1669","_NA_","11","0","Dillons","_NA_","1417 N Kansas Ave","_NA_","Liberal","_NA_","KS","67901","US","_NA_","_NA_","0","0","37.053600311","-100.9209976","1","2014-12-10 03:04:37","2016-07-20 00:01:29"
"1670","_NA_","11","0","Dillons","_NA_","2350 Planet Ave","_NA_","Salina","_NA_","KS","67401","US","_NA_","_NA_","0","0","38.799598694","-97.61489868","1","2014-12-10 03:04:38","2016-07-20 00:01:29"
"1671","_NA_","11","0","Dillons","_NA_","1410 S Kansas Ave","_NA_","Newton","_NA_","KS","67114","US","_NA_","_NA_","0","0","38.027698517","-97.33439636","1","2014-12-10 03:04:38","2016-07-20 00:01:29"
"1672","_NA_","11","0","Dillons","_NA_","13415 W Maple St","_NA_","Wichita","_NA_","KS","67235","US","_NA_","_NA_","0","0","37.678199768","-97.49710083","1","2014-12-10 03:04:39","2016-07-20 00:01:29"
"1673","_NA_","11","0","Dillons Marketplace","_NA_","1624 N Rock Rd","_NA_","Derby","_NA_","KS","67037","US","_NA_","_NA_","0","0","37.56370163","-97.24130249","1","2014-12-10 03:04:40","2016-07-20 00:01:29"
"1674","_NA_","11","0","Dillons","_NA_","1216 N Main St","_NA_","Newton","_NA_","KS","67114","US","_NA_","_NA_","0","0","38.056400299","-97.34290314","1","2014-12-10 03:04:40","2016-07-20 00:01:29"
"1675","_NA_","11","0","Dillons Marketplace","_NA_","225 E Cloud Ave","_NA_","Andover","_NA_","KS","67002","US","_NA_","_NA_","0","0","37.676898956","-97.1332016","1","2014-12-10 03:04:40","2016-07-20 00:01:29"
"1676","_NA_","11","0","Dillons","_NA_","5311 Sw 22nd Pl","_NA_","Topeka","_NA_","KS","66614","US","_NA_","_NA_","0","0","39.026901245","-95.74459839","1","2014-12-10 03:04:41","2016-07-20 00:01:29"
"1677","_NA_","11","0","Dillons","_NA_","4015 Sw 10th Ave","_NA_","Topeka","_NA_","KS","66604","US","_NA_","_NA_","0","0","39.050498962","-95.72750092","1","2014-12-10 03:04:41","2016-07-20 00:01:29"
"1678","_NA_","11","0","Dillons","_NA_","1910 W 21st St N","_NA_","Wichita","_NA_","KS","67203","US","_NA_","_NA_","0","0","37.72359848","-97.36109924","1","2014-12-10 03:04:41","2016-07-20 00:01:29"
"1679","_NA_","11","0","Dillons","_NA_","3020 E Douglas Ave","_NA_","Wichita","_NA_","KS","67214","US","_NA_","_NA_","0","0","37.687301636","-97.30020142","1","2014-12-10 03:04:42","2016-07-20 00:01:29"
"1680","_NA_","11","0","Dillons","_NA_","640 N West St","_NA_","Wichita","_NA_","KS","67203","US","_NA_","_NA_","0","0","37.694000244","-97.38819885","1","2014-12-10 03:04:42","2016-07-20 00:01:29"
"1681","_NA_","11","0","Dillons","_NA_","1101 Westloop Pl","_NA_","Manhattan","_NA_","KS","66502","US","_NA_","_NA_","0","0","39.191101074","-96.60780334","1","2014-12-10 03:04:42","2016-07-20 00:01:29"
"1682","_NA_","11","0","Dillons","_NA_","1235 E Cloud St","_NA_","Salina","_NA_","KS","67401","US","_NA_","_NA_","0","0","38.8125","-97.59140015","1","2014-12-10 03:04:44","2016-07-20 00:01:29"
"1683","_NA_","11","0","Dillons","_NA_","5500 E Harry St","_NA_","Wichita","_NA_","KS","67218","US","_NA_","_NA_","0","0","37.665401459","-97.27259827","1","2014-12-10 03:04:44","2016-07-20 00:01:29"
"1684","_NA_","11","0","Dillons Marketplace","_NA_","3200 Plaza East Dr.","_NA_","Hutchinson","_NA_","KS","67502","US","_NA_","_NA_","0","0","38.068599701","-97.91609955","1","2014-12-10 03:04:44","2016-07-20 00:01:29"
"1685","_NA_","11","0","Dillons","_NA_","1740 Massachusetts Ave.","_NA_","Lawrence","_NA_","KS","66044","US","_NA_","_NA_","0","0","38.952098846","-95.23529816","1","2014-12-10 03:04:44","2016-07-20 00:01:29"
"1686","_NA_","11","0","Dillons","_NA_","1707 W Battlefield St","_NA_","Springfield","_NA_","MO","65807","US","_NA_","_NA_","0","0","37.161399841","-93.31420135","1","2014-12-10 03:04:45","2016-07-20 00:01:29"
"1687","_NA_","11","0","Dillons","_NA_","1831 W Kearney St","_NA_","Springfield","_NA_","MO","65803","US","_NA_","_NA_","0","0","37.241901398","-93.31490326","1","2014-12-10 03:04:45","2016-07-20 00:01:29"
"1688","_NA_","11","0","Dillons","_NA_","1260 E Saint Louis St","_NA_","Springfield","_NA_","MO","65802","US","_NA_","_NA_","0","0","37.208900452","-93.27420044","1","2014-12-10 03:04:45","2016-07-20 00:01:29"
"1689","_NA_","11","0","Dillons","_NA_","2600 N Broadway St","_NA_","Pittsburg","_NA_","KS","66762","US","_NA_","_NA_","0","0","37.431999207","-94.7036972","1","2014-12-10 03:04:46","2016-07-20 00:01:29"
"1690","_NA_","11","0","Dillons","_NA_","2843 E Sunshine St","_NA_","Springfield","_NA_","MO","65804","US","_NA_","_NA_","0","0","37.181800842","-93.23799896","1","2014-12-10 03:04:46","2016-07-20 00:01:29"
"1691","_NA_","11","0","Dillon Fuel","_NA_","1102 East 1st St.","_NA_","Pratt","_NA_","KS","67124","US","_NA_","_NA_","0","0","37.645900726","-98.7263031","1","2014-12-10 03:04:46","2016-07-20 00:01:29"
"1692","_NA_","11","0","Dillons Fuel Center","_NA_","1015 W. 6th","_NA_","Junction City","_NA_","KS","66441","US","_NA_","_NA_","0","0","39.027900696","-96.84790039","1","2014-12-10 03:04:48","2016-07-20 00:01:29"
"1693","_NA_","11","0","Dillons Fuel Center","_NA_","10304 W 13th St N","_NA_","Wichita","_NA_","KS","67212","US","_NA_","_NA_","0","0","37.708599091","-97.46199799","1","2014-12-10 03:04:48","2016-07-20 00:01:29"
"1694","_NA_","11","0","Dillons Fuel Center","_NA_","1512 North Rock Rd.","_NA_","Derby","_NA_","KS","67037","US","_NA_","_NA_","0","0","37.701698303","-97.24459839","1","2014-12-10 03:04:48","2016-07-20 00:01:29"
"1695","_NA_","11","0","Dillons Fuel Center","_NA_","2925 Claflin Rd.","_NA_","Manhattan","_NA_","KS","66502","US","_NA_","_NA_","0","0","39.192798615","-96.61119843","1","2014-12-10 03:04:49","2016-07-20 00:01:29"
"1696","_NA_","12","0","Dorothy Lane Markets","","740 North Main Street","_NA_","Springboro","","OH","45066","US","1142","","349","7","39.57749939","-84.22899628","1","2016-07-15 13:44:25","2021-10-18 11:41:41"
"1697","_NA_","12","0","Dorothy Lane Markets","","6177 Far Hills Ave","_NA_","Dayton","","OH","45459","US","","","352","10","39.65719986","-84.15969849","1","2016-07-15 14:05:46","2021-10-18 13:56:15"
"1698","_NA_","12","0","Dorothy Lane Markets","","2710 Far Hills Ave","_NA_","Dayton","","OH","45419","US","1140","","348","9","39.706600189","-84.17009735","1","2016-07-08 17:19:34","2021-10-18 14:13:27"
"1699","_NA_","13","0","Fairway IGA Everyday Market","_NA_","4th & State","_NA_","Skagway","_NA_","AK","99840","US","_NA_","_NA_","0","0","59.455501556","-135.3179932","1","2014-12-10 03:04:50","2016-07-20 00:01:29"
"1700","_NA_","13","0","Fairway Markets","_NA_","699 CANAL STREET","_NA_","STAMFORD","_NA_","CT","06902","US","","_NA_","0","1","41.045600891","-73.53379822","1","2015-07-23 19:44:18","2016-07-20 00:01:29"
"1701","_NA_","13","0","Fairway","_NA_","50 MANETTO HILL ROAD","_NA_","PLAINVIEW","_NA_","NY","11803","US","","_NA_","0","1","40.785198212","-73.47489929","1","2015-07-22 15:31:10","2016-07-20 00:01:29"
"1702","_NA_","13","0","Fairway","_NA_","480-500 VAN BRUNT ST","_NA_","BROOKLYN","_NA_","NY","11231","US","","_NA_","0","1","40.674301147","-74.01719666","1","2015-07-19 15:53:24","2016-07-20 00:01:29"
"1703","_NA_","13","0","Fairway","_NA_","542-580 SECOND AVENUE","_NA_","NEW YORK","_NA_","NY","10016","US","_NA_","_NA_","0","0","40.742500305","-73.9776001","1","2014-12-10 03:04:52","2016-07-20 00:01:29"
"1704","_NA_","13","0","Fairway Stamford LLC-GRO","_NA_","699 CANAL STREET","_NA_","STAMFORD","_NA_","CT","06902","US","_NA_","_NA_","0","0","41.045600891","-73.53379822","1","2014-12-10 03:04:52","2016-07-20 00:01:29"
"1705","_NA_","13","0","Fairway","_NA_","55 W 25 STREETS","_NA_","NEW YORK","_NA_","NY","10010","US","_NA_","_NA_","0","0","40.744098663","-73.9910965","1","2014-12-10 03:04:53","2016-07-20 00:01:29"
"1706","_NA_","13","0","Fairway","_NA_","75 WEST ROUTE 59","_NA_","NANUET","_NA_","NY","10954","US","1014","_NA_","0","2","41.097801208","-74.01509857","1","2015-07-25 19:44:31","2016-07-20 00:01:29"
"1707","_NA_","13","0","Fairway","_NA_","1250 CORPORATE DRIVE","_NA_","WESTBURY","_NA_","NY","11590","US","","_NA_","0","1","40.739601135","-73.59030151","1","2015-07-22 19:16:33","2016-07-20 00:01:29"
"1708","_NA_","13","0","Fairway","_NA_","2127 BROADWAY","_NA_","New York","_NA_","NY","10023","US","_NA_","_NA_","0","0","40.780799866","-73.98149872","1","2014-12-10 03:04:54","2016-07-20 00:01:29"
"1709","_NA_","13","0","Fairway","_NA_","2328 12TH AVENUE","_NA_","NEW YORK","_NA_","NY","10027","US","","_NA_","0","1","40.719398499","-74.00520325","1","2015-07-24 19:54:00","2016-07-20 00:01:29"
"1710","_NA_","13","0","Fairway","_NA_","240 EAST 86TH STREET","_NA_","NEW YORK","_NA_","NY","10028","US","_NA_","_NA_","0","0","40.777900696","-73.95249939","1","2014-12-10 03:04:54","2016-07-20 00:01:29"
"1711","_NA_","13","0","Fairway","_NA_","242-02 61ST AVENUE","_NA_","DOUGLASTON","_NA_","NY","11362","US","","_NA_","0","1","40.754199982","-73.73789978","1","2015-07-19 20:06:51","2016-07-20 00:01:29"
"1712","_NA_","13","0","Fairway","_NA_","34 E RIDGEWOOD AVENUE","_NA_","PARAMUS","_NA_","NJ","07652","US","","_NA_","0","3","40.966701508","-74.07530212","1","2016-04-19 16:56:03","2016-07-20 00:01:29"
"1713","_NA_","13","0","Fairway","_NA_","847 PELHAM PARKWAY","_NA_","PELHAM MANOR","_NA_","NY","10803","US","","_NA_","0","2","40.891998291","-73.82060242","1","2015-07-23 19:45:09","2016-07-20 00:01:29"
"1714","_NA_","13","0","Fairway","_NA_","PLAZA  46  1710 RT 46","_NA_","WOODLAND PARK","_NA_","NJ","07424","US","1010","_NA_","0","3","40.889801025","-74.19490051","1","2016-04-19 17:35:07","2016-07-20 00:01:29"
"1715","_NA_","13","0","Fairway Lake Grove LLC GRO","_NA_","3200 MIDDLE COUNTRY RD","_NA_","LAKE GROVE","_NA_","NY","11755","US","","_NA_","0","1","40.859901428","-73.12609863","1","2015-07-18 15:36:27","2016-07-20 00:01:29"
"1716","_NA_","13","0","Fairway Lake Grove LLC GRO","_NA_","3200 MIDDLE COUNTRY RD","_NA_","LAKE GROVE","_NA_","NY","11755","US","_NA_","_NA_","0","0","40.859901428","-73.12609863","1","2014-12-10 03:04:58","2016-07-20 00:01:29"
"1717","_NA_","13","0","Fairway Stamford LLC-GRO","_NA_","699 CANAL STREET","_NA_","STAMFORD","_NA_","CT","06902","US","_NA_","_NA_","0","0","41.045600891","-73.53379822","1","2014-12-10 03:04:58","2016-07-20 00:01:29"
"1718","_NA_","14","0","Festival Foods","_NA_","1200 NORTHLAND AVENUE","_NA_","APPLETON","_NA_","WI","54914","US","_NA_","_NA_","0","0","44.288600922","-88.42369843","1","2014-12-10 03:04:59","2016-07-20 00:01:29"
"1719","_NA_","14","0","Festival Foods","_NA_","595 SOUTH TAYLOR DRIVE","_NA_","SHEBOYGAN","_NA_","WI","53081","US","_NA_","_NA_","0","0","43.750701904","-87.7457962","1","2014-12-10 03:04:59","2016-07-20 00:01:29"
"1720","_NA_","14","0","Festival Foods","_NA_","647 SOUTH GREEN BAY RD","_NA_","NEENAH","_NA_","WI","54956","US","_NA_","_NA_","0","0","44.179100037","-88.48729706","1","2014-12-10 03:04:59","2016-07-20 00:01:29"
"1721","_NA_","14","0","Festival Foods","_NA_","2500 STATE ROAD","_NA_","LACROSSE","_NA_","WI","54601","US","_NA_","_NA_","0","0","43.794998169","-91.21769714","1","2014-12-10 03:05:00","2016-07-20 00:01:29"
"1722","_NA_","14","0","Festival Foods","_NA_","3207 80TH STREET","_NA_","KENOSHA","_NA_","WI","53142","US","_NA_","_NA_","0","0","42.558799744","-87.84739685","1","2014-12-10 03:05:01","2016-07-20 00:01:29"
"1723","_NA_","14","0","Festival Foods","_NA_","328 WASHINGTON STREET","_NA_","FORT ATKINSON","_NA_","WI","53538","US","_NA_","_NA_","0","0","42.930900574","-88.83869934","1","2014-12-10 03:05:01","2016-07-20 00:01:29"
"1724","_NA_","14","0","Festival Foods","_NA_","1260 CROSSING MEADOW","_NA_","ONALASKA","_NA_","WI","54650","US","_NA_","_NA_","0","0","43.893501282","-91.21910095","1","2014-12-10 03:05:02","2016-07-20 00:01:29"
"1725","_NA_","14","0","Festival Foods","_NA_","1613 NORTH CENTRAL","_NA_","MARSHFIELD","_NA_","WI","54449","US","_NA_","_NA_","0","0","44.680999756","-90.16130066","1","2014-12-10 03:05:02","2016-07-20 00:01:29"
"1726","_NA_","14","0","Festival Foods","_NA_","2415 WESTOWNE AVENUE","_NA_","OSHKOSH","_NA_","WI","54904","US","_NA_","_NA_","0","0","44.027698517","-88.59169769","1","2014-12-10 03:05:02","2016-07-20 00:01:29"
"1727","_NA_","14","0","Festival Foods","_NA_","1001 MAIN AVENUE","_NA_","DePERE","_NA_","WI","54115","US","_NA_","_NA_","0","0","44.450000763","-88.08719635","1","2014-12-10 03:05:03","2016-07-20 00:01:29"
"1728","_NA_","14","0","Festival Foods","_NA_","2250 WEST MASON","_NA_","GREEN BAY","_NA_","WI","54303","US","_NA_","_NA_","0","0","44.525398254","-88.08650208","1","2014-12-10 03:05:03","2016-07-20 00:01:29"
"1729","_NA_","14","0","Festival Foods","_NA_","2534 STEFFENS COURT","_NA_","GREEN BAY","_NA_","WI","54311","US","_NA_","_NA_","0","0","44.467601776","-87.9571991","1","2014-12-10 03:05:03","2016-07-20 00:01:29"
"1730","_NA_","14","0","Festival Foods","_NA_","3007 MALL DRIVE","_NA_","EAU CLAIRE","_NA_","WI","54701","US","_NA_","_NA_","0","0","44.788200378","-91.46019745","1","2014-12-10 03:05:04","2016-07-20 00:01:29"
"1731","_NA_","14","0","Festival Foods","_NA_","30 COPELAND AVENUE","_NA_","LACROSSE","_NA_","WI","54603","US","_NA_","_NA_","0","0","43.822200775","-91.24859619","1","2014-12-10 03:05:04","2016-07-20 00:01:29"
"1732","_NA_","14","0","Festival Foods","_NA_","WEST 3195 VAN ROY ROAD","_NA_","APPLETON","_NA_","WI","54915","US","_NA_","_NA_","0","0","44.257198334","-88.34629822","1","2014-12-10 03:05:05","2016-07-20 00:01:29"
"1733","_NA_","14","0","Festival Foods","_NA_","2151 SOUTH 42ND STREET","_NA_","MANITOWOC","_NA_","WI","54220","US","_NA_","_NA_","0","0","44.072601318","-87.6984024","1","2014-12-10 03:05:06","2016-07-20 00:01:29"
"1734","_NA_","14","0","Festival Foods","_NA_","2348 LINEVILLE ROAD","_NA_","GREEN BAY","_NA_","WI","54313","US","_NA_","_NA_","0","0","44.590900421","-88.08390045","1","2014-12-10 03:05:06","2016-07-20 00:01:29"
"1735","_NA_","14","0","Festival Foods","_NA_","1125 EAST JOHNSON STREET","_NA_","FOND DU LAC","_NA_","WI","54935","US","_NA_","_NA_","0","0","43.78509903","-88.40390015","1","2014-12-10 03:05:07","2016-07-20 00:01:29"
"1736","_NA_","14","0","Festival Foods","_NA_","600 NORTH HOLMEN DRIVE","_NA_","HOLMEN","_NA_","WI","54636","US","2178","_NA_","0","0","43.96900177","-91.26519775","1","2014-12-10 03:05:07","2016-07-20 00:01:29"
"1737","_NA_","15","0","Food 4 Less","_NA_","500 Hacienda Dr","_NA_","Vista","_NA_","CA","92083","US","","_NA_","0","1","33.192798615","-117.2509995","1","2015-03-29 20:49:15","2016-07-20 00:01:29"
"1738","_NA_","15","0","Food 4 Less","_NA_","555 W 2nd St Ste A","_NA_","San Bernardino","_NA_","CA","92401","US","_NA_","_NA_","0","0","34.101600647","-117.2949982","1","2014-12-10 03:05:08","2016-07-20 00:01:29"
"1739","_NA_","15","0","Food 4 Less","_NA_","12200 Perris Blvd","_NA_","Moreno Valley","_NA_","CA","92557","US","_NA_","_NA_","0","0","33.944000244","-117.2249985","1","2014-12-10 03:05:08","2016-07-20 00:01:29"
"1740","_NA_","15","0","Food 4 Less","_NA_","1410 W Foothill Blvd","_NA_","Rialto","_NA_","CA","92376","US","_NA_","_NA_","0","0","34.106800079","-117.3990021","1","2014-12-10 03:05:09","2016-07-20 00:01:29"
"1741","_NA_","15","0","Food 4 Less","_NA_","109 N Mckinley St","_NA_","Corona","_NA_","CA","92879","US","_NA_","_NA_","0","0","33.883201599","-117.5139999","1","2014-12-10 03:05:09","2016-07-20 00:01:29"
"1742","_NA_","15","0","Food 4 Less","_NA_","16266 Bear Valley Rd","_NA_","Victorville","_NA_","CA","92392","US","_NA_","_NA_","0","0","34.471801758","-117.3089981","1","2014-12-10 03:05:11","2016-07-20 00:01:29"
"1743","_NA_","15","0","Food 4 Less","_NA_","44455 Valley Central Way","_NA_","Lancaster","_NA_","CA","93536","US","_NA_","_NA_","0","0","34.690601349","-118.1740036","1","2014-12-10 03:05:11","2016-07-20 00:01:29"
"1744","_NA_","15","0","Food 4 Less","_NA_","6901 Eastern Ave","_NA_","Bell Gardens","_NA_","CA","90201","US","_NA_","_NA_","0","0","33.970600128","-118.1660004","1","2014-12-10 03:05:12","2016-07-20 00:01:29"
"1745","_NA_","15","0","Food 4 Less","_NA_","34251 Date Palm Dr","_NA_","Cathedral City","_NA_","CA","92234","US","_NA_","_NA_","0","0","33.799701691","-116.4599991","1","2014-12-10 03:05:12","2016-07-20 00:01:29"
"1746","_NA_","15","0","Food 4 Less","_NA_","9635 Laurel Canyon Blvd","_NA_","Arleta","_NA_","CA","91331","US","_NA_","_NA_","0","0","34.243900299","-118.4169998","1","2014-12-10 03:05:12","2016-07-20 00:01:29"
"1747","_NA_","15","0","Food 4 Less","_NA_","1616 W Katella Ave","_NA_","Anaheim","_NA_","CA","92802","US","_NA_","_NA_","0","0","33.801898956","-117.9380035","1","2014-12-10 03:05:13","2016-07-20 00:01:29"
"1748","_NA_","15","0","Food 4 Less","_NA_","2070 W Redlands Blvd","_NA_","Redlands","_NA_","CA","92373","US","_NA_","_NA_","0","0","34.065200806","-117.2249985","1","2014-12-10 03:05:13","2016-07-20 00:01:29"
"1749","_NA_","15","0","Food 4 Less","_NA_","580 E Virginia Way","_NA_","Barstow","_NA_","CA","92311","US","_NA_","_NA_","0","0","34.88710022","-117.0189972","1","2014-12-10 03:05:13","2016-07-20 00:01:29"
"1750","_NA_","15","0","Food 4 Less","_NA_","14500 Ocean Gate Ave","_NA_","Hawthorne","_NA_","CA","90250","US","_NA_","_NA_","0","0","33.899398804","-118.3659973","1","2014-12-10 03:05:14","2016-07-20 00:01:29"
"1751","_NA_","15","0","Food 4 Less","_NA_","8530 Tobias Ave","_NA_","Panorama City","_NA_","CA","91402","US","_NA_","_NA_","0","0","34.225498199","-118.4509964","1","2014-12-10 03:05:14","2016-07-20 00:01:29"
"1752","_NA_","15","0","Food 4 Less","_NA_","1688 N Perris Blvd Ste E","_NA_","Perris","_NA_","CA","92571","US","_NA_","_NA_","0","0","33.802200317","-117.2269974","1","2014-12-10 03:05:16","2016-07-20 00:01:29"
"1753","_NA_","15","0","Food 4 Less","_NA_","6700 Cherry Ave","_NA_","Long Beach","_NA_","CA","90805","US","_NA_","_NA_","0","0","33.876800537","-118.1679993","1","2014-12-10 03:05:16","2016-07-20 00:01:29"
"1754","_NA_","15","0","Food 4 Less","_NA_","7420 Broadway","_NA_","Lemon Grove","_NA_","CA","91945","US","_NA_","_NA_","0","0","32.743999481","-117.038002","1","2014-12-10 03:05:16","2016-07-20 00:01:29"
"1755","_NA_","15","0","Food 4 Less","_NA_","26419 Ynez Rd","_NA_","Temecula","_NA_","CA","92591","US","_NA_","_NA_","0","0","33.522800446","-117.1610031","1","2014-12-10 03:05:17","2016-07-20 00:01:29"
"1756","_NA_","15","0","Food 4 Less","_NA_","2246 S Euclid Ave","_NA_","Ontario","_NA_","CA","91762","US","_NA_","_NA_","0","0","34.032699585","-117.6529999","1","2014-12-10 03:05:17","2016-07-20 00:01:29"
"1757","_NA_","15","0","Food 4 Less","_NA_","6920 Santa Fe Ave","_NA_","Huntington Park","_NA_","CA","90255","US","_NA_","_NA_","0","0","33.976398468","-118.2289963","1","2014-12-10 03:05:17","2016-07-20 00:01:29"
"1758","_NA_","15","0","Food 4 Less","_NA_","1651 E 103rd St","_NA_","Los Angeles","_NA_","CA","90002","US","_NA_","_NA_","0","0","33.944801331","-118.2440033","1","2014-12-10 03:05:18","2016-07-20 00:01:29"
"1759","_NA_","15","0","Food 4 Less","_NA_","16530 Sherman Way","_NA_","Van Nuys","_NA_","CA","91406","US","_NA_","_NA_","0","0","34.200698853","-118.4940033","1","2014-12-10 03:05:18","2016-07-20 00:01:29"
"1760","_NA_","15","0","Food 4 Less","_NA_","11245 Long Beach Blvd","_NA_","Lynwood","_NA_","CA","90262","US","_NA_","_NA_","0","0","33.928699493","-118.2129974","1","2014-12-10 03:05:19","2016-07-20 00:01:29"
"1761","_NA_","15","0","Food 4 Less","_NA_","20155 Saticoy St","_NA_","Canoga Park","_NA_","CA","91306","US","_NA_","_NA_","0","0","34.208999634","-118.572998","1","2014-12-10 03:05:19","2016-07-20 00:01:29"
"1762","_NA_","15","0","Food 4 Less","_NA_","1329 N Lake Ave","_NA_","Pasadena","_NA_","CA","91104","US","_NA_","_NA_","0","0","34.168300629","-118.1330032","1","2014-12-10 03:05:21","2016-07-20 00:01:29"
"1763","_NA_","15","0","Food 4 Less","_NA_","12879 Foothill Blvd","_NA_","Rancho Cucamonga","_NA_","CA","91739","US","_NA_","_NA_","0","0","34.10490036","-117.5250015","1","2014-12-10 03:05:21","2016-07-20 00:01:29"
"1764","_NA_","15","0","Food 4 Less","_NA_","3900 Chicago Ave","_NA_","Riverside","_NA_","CA","92507","US","_NA_","_NA_","0","0","33.973999023","-117.3470001","1","2014-12-10 03:05:21","2016-07-20 00:01:29"
"1765","_NA_","15","0","Food 4 Less","_NA_","3654 E Olympic Blvd","_NA_","Los Angeles","_NA_","CA","90023","US","_NA_","_NA_","0","0","34.018001556","-118.197998","1","2014-12-10 03:05:22","2016-07-20 00:01:29"
"1766","_NA_","15","0","Food 4 Less","_NA_","4024 Grand Ave","_NA_","Chino","_NA_","CA","91710","US","_NA_","_NA_","0","0","33.999198914","-117.7160034","1","2014-12-10 03:05:22","2016-07-20 00:01:29"
"1767","_NA_","15","0","Food 4 Less","_NA_","8035 Webb Ave","_NA_","North Hollywood","_NA_","CA","91605","US","_NA_","_NA_","0","0","34.216201782","-118.3889999","1","2014-12-10 03:05:22","2016-07-20 00:01:29"
"1768","_NA_","15","0","Food 4 Less","_NA_","7730 Hazard Center Dr","_NA_","San Diego","_NA_","CA","92108","US","_NA_","_NA_","0","0","32.772399902","-117.1559982","1","2014-12-10 03:05:23","2016-07-20 00:01:29"
"1769","_NA_","15","0","Food 4 Less","_NA_","11407 S Western Ave","_NA_","Los Angeles","_NA_","CA","90047","US","_NA_","_NA_","0","0","33.930198669","-118.310997","1","2014-12-10 03:05:24","2016-07-20 00:01:29"
